Firmware compiled Oct  8 2012, running ChibiOS
core free memory : 61368 bytes
Data format: Time, Pressure (PSI), PPG channels 1,2,...
4.74857,0.00000,195112,172643,196651,6005,193800
4.75714,0.02700,195004,172599,196697,5961,193761
4.76571,0.06856,195257,172707,196547,6000,193699
4.77428,0.06856,195262,173005,196637,5960,193974
4.78285,0.00000,195359,172963,196466,5989,193886
4.79142,0.01314,195404,173285,196568,5975,194153
4.79999,0.01314,195261,173232,196676,5951,194089
4.80857,0.00000,195487,173499,196718,6020,194297
4.81714,0.00000,195409,173391,196860,5908,194267
4.82571,0.00000,195638,173378,196761,5960,194219
4.83428,0.01314,195578,173572,196971,5918,194444
4.84285,0.00000,195603,173442,196949,6027,194383
4.85142,0.01314,195828,173769,197035,5955,194699
4.85999,0.01314,195764,173793,197123,5979,194642
4.86857,0.05470,196034,174060,197188,6022,194961
4.87714,0.05470,196124,174315,197304,5952,195182
4.88571,0.01314,196719,174662,197272,6010,195438
4.89428,0.00000,196956,175146,197385,5978,195847
4.90285,0.00000,197234,175317,197330,6031,195971
4.91142,0.01314,197647,175825,197492,6061,196450
4.91999,0.00000,197693,175944,197625,5989,196544
4.92857,0.00000,198005,176290,197668,6042,196944
4.93714,0.00000,197909,176380,197837,5960,197048
4.94571,0.01314,198125,176451,197887,6019,197204
4.95428,0.00000,197964,176483,198032,5975,197442
4.96285,0.00000,197832,176123,198024,6015,197214
4.97142,0.02700,197686,176194,198164,5999,197340
4.98000,0.02700,197521,175954,198233,5970,197142
4.98857,0.01314,197876,176321,198142,6042,197380
4.99714,0.00000,197976,176576,198263,5989,197574
5.00571,0.01314,198573,176968,198108,6010,197831
5.01428,0.01314,198735,177510,198253,5998,198289
5.02285,0.02700,199021,177728,198262,6061,198478
5.03142,0.02700,199185,178233,198441,6051,198908
5.03999,0.00000,199138,178175,198519,6010,198837
5.04857,0.01314,199346,178368,198539,6067,199079
5.05714,0.00000,199127,178342,198744,5996,199098
5.06571,0.01314,199214,178257,198729,6044,199025
5.07428,0.00000,199000,178249,198921,6015,199206
5.08285,0.00000,198753,177866,198893,5985,198948
5.09142,0.00000,198633,177968,199051,6001,199107
5.09999,0.02700,198476,177872,199121,5990,198870
5.10857,0.01314,198834,178178,199068,6040,199160
5.11714,0.00000,198893,178374,199164,6018,199325
5.12571,0.00000,199232,178656,199098,6059,199556
5.13428,0.00000,199392,179120,199294,6032,199932
5.14285,0.00000,199446,179179,199363,5992,200072
5.15142,0.00000,199617,179530,199580,6048,200522
5.15999,0.00000,199355,179347,199714,6024,200396
5.16857,0.01314,199492,179438,199755,6060,200556
5.17714,0.08241,199003,179138,199862,5956,200393
5.18571,0.08241,198696,178650,199517,5975,199903
5.19428,0.01314,197891,178149,199408,5969,199424
5.20285,0.00000,197290,177247,199017,5955,198571
5.21142,0.00000,196956,176920,198612,5998,198121
5.21999,0.01314,196532,176218,198248,5953,197346
5.22857,0.01314,196386,176036,197892,5988,197038
5.23714,0.01314,195997,175720,197712,5951,196597
5.24571,0.00000,196019,175673,197426,5970,196301
5.25428,0.02700,195690,175619,197444,5972,196248
5.26285,0.00000,195666,175623,197454,5915,196398
5.27142,0.00000,195584,175774,197528,5994,196630
5.27999,0.00000,195247,175652,197473,5923,196355
5.28857,0.00000,195427,175867,197370,5993,196571
5.29714,0.00000,195190,175898,197509,5926,196633
5.30571,0.00000,195571,176733,197259,6149,196310
5.31428,0.01314,195316,176861,197606,5963,196226
5.32285,0.02700,195623,176844,197536,5944,196319
5.33142,0.00000,195940,177392,197869,6002,197069
5.33999,0.00000,196156,177579,197911,6015,197049
5.34857,0.01314,196562,178141,197783,6062,197666
5.35714,0.02700,196487,178299,197968,6027,197800
5.36571,0.01314,196826,178381,197925,5977,197844
5.37428,0.02700,196909,178619,198127,5992,198174
5.38285,0.00000,196915,178573,198120,6041,198124
5.39142,0.00000,197129,178811,198326,6016,198391
5.39999,0.01314,197101,178785,198442,5986,198208
5.40857,0.02700,197495,179033,198495,6028,198572
5.41714,0.00000,197502,179094,198699,6004,198711
5.42571,0.00000,197881,179146,198728,6021,198776
5.43428,0.00000,197911,179445,198946,5991,199126
5.44285,0.00000,198043,179456,198867,6013,199091
5.45142,0.02700,198359,179776,198930,6025,199477
5.45999,0.01314,198425,179700,198923,6026,199351
5.46857,0.01314,198789,179803,198873,6000,199591
5.47714,0.02700,198581,179685,198965,5953,199570
5.48571,0.00000,198723,179537,198732,5972,199477
5.49428,0.00000,198518,179569,198831,6004,199593
5.50285,0.00000,198448,179195,198693,6011,199260
5.51142,0.00000,198422,179382,198618,6027,199379
5.51999,0.00000,198252,179344,198575,5981,199102
5.52857,0.01314,198606,179584,198464,6043,199242
5.53714,0.00000,198505,179745,198539,6004,199341
5.54571,0.00000,198717,179763,198450,5972,199274
5.55428,0.01314,198650,179808,198601,5983,199536
5.56285,0.02700,198228,179304,198538,6008,198854
5.57142,0.01314,198652,179345,198249,6062,198762
5.57999,0.00000,198507,179114,198348,6002,198679
5.58857,0.00000,198747,179275,198394,6049,198941
5.59714,0.00000,198540,179240,198542,6044,199006
5.60571,0.01314,198788,179285,198477,6011,199017
5.61428,0.01314,198867,179582,198655,6075,199361
5.62285,0.01314,198953,179429,198585,6071,199228
5.63142,0.01314,199068,179682,198730,6039,199567
5.63999,0.00000,198864,179545,198821,6051,199428
5.64857,0.00000,199191,179879,198753,6118,199667
5.65714,0.01314,199258,180043,198863,6066,199863
5.66571,0.02700,199596,180146,198783,6002,199841
5.67428,0.00000,199642,180421,199032,6042,200193
5.68285,0.04085,199673,180357,198996,6042,200131
5.69142,0.00000,199706,180529,199179,6044,200384
5.69999,0.00000,199296,180371,199278,5970,200175
5.70857,0.00000,199374,180493,199324,6077,200362
5.71714,0.02700,199276,180708,199546,6066,200452
5.72571,0.01314,199659,180860,199430,6057,200505
5.73428,0.00000,199619,180998,199600,6024,200913
5.74285,0.08241,199584,180700,199606,6056,200682
5.75142,0.08241,199685,180832,199646,6068,200925
5.75999,0.00000,199477,180690,199637,6023,200795
5.76857,0.01314,199866,180977,199623,6022,201202
5.77714,0.01314,199405,181041,200044,5981,201595
5.78571,0.00000,199383,180923,199941,5996,201433
5.79428,0.00000,199127,180889,200092,6025,201544
5.80285,0.00000,198987,180619,199926,6044,201209
5.81142,0.01314,199157,180830,199906,6081,201416
5.81999,0.01314,199036,180836,199912,5981,201193
5.82857,0.00000,199328,181040,199818,5999,201361
5.83714,0.02700,199097,180990,199929,6001,201399
5.84571,0.08241,199258,180952,199833,5966,201315
5.85428,0.08241,199167,181105,199984,6036,201525
5.86285,0.01314,199071,180906,199910,6036,201128
5.87142,0.01314,199086,181023,199984,5988,201530
5.87999,0.01314,198905,180738,200115,5938,201562
5.88857,0.00000,199007,180990,200190,6040,202172
5.89714,0.00000,198729,181072,200359,6006,202361
5.90571,0.00000,199750,182782,200506,6983,201023
5.91428,0.00000,198775,184662,199895,6071,200219
5.92285,0.00000,198835,184777,199763,6098,199873
5.93142,0.01314,199093,185041,200027,6072,200628
5.93999,0.00000,198743,185082,200134,6122,200309
5.94857,0.01314,198893,185034,200113,6050,200655
5.95714,0.01314,198181,184825,200147,6103,200511
5.96571,0.01314,197924,184285,199857,6040,199812
5.97428,0.02700,197100,183815,199780,6087,199808
5.98285,0.00000,196393,183085,199249,6131,198490
5.99142,0.01314,196068,182591,198903,5960,198379
5.99999,0.01314,195285,181980,198568,6078,197285
6.00857,0.01314,195184,181575,198093,6019,197052
6.01714,0.00000,194431,181181,197976,6125,196526
6.02571,0.02700,194487,180945,197480,6001,195960
6.03428,0.02700,194196,180869,197435,6100,196139
6.04285,0.00000,193950,180583,197067,6136,195272
6.05142,0.00000,194085,180581,196425,5989,196463
6.05999,0.00000,193327,180633,195611,6206,199844
6.06857,0.01314,193589,180678,195582,6185,199935
6.07714,0.00000,193484,180684,195563,6151,199940
6.08571,0.01314,193795,180685,195595,6147,199653
6.09428,0.00000,193892,180749,195762,6207,199761
6.10285,0.05470,194012,180734,195809,6149,199460
6.11142,0.05470,194478,180734,196049,6114,199593
6.11999,0.02700,194340,180717,196214,6130,199095
6.12857,0.01314,194653,180683,196358,6095,199141
6.13714,0.00000,194479,180779,196343,6121,199231
6.14571,0.02700,194695,180892,196362,6106,199272
6.15428,0.00000,194727,181096,196440,6155,199804
6.16285,0.00000,194867,181269,196376,6193,199701
6.17142,0.00000,195089,181443,196463,6111,200102
6.17999,0.02700,195147,181682,196408,6176,200099
6.18857,0.02700,195534,181837,196597,6142,200236
6.19714,0.00000,195438,181893,196734,6157,200312
6.20571,0.00000,195592,181865,196913,6138,200138
6.21428,0.00000,195624,181841,197186,6153,200313
6.22285,0.01314,195481,181634,197128,6148,200021
6.23142,0.01314,195453,181452,197320,6081,200010
6.23999,0.01314,195080,181288,197219,6199,199857
6.24857,0.01314,195106,181157,197173,6138,199832
6.25714,0.00000,194962,181255,197156,6166,199878
6.26571,0.00000,195288,181373,197067,6109,199779
6.27428,0.01314,195396,181485,197085,6148,199962
6.28285,0.00000,195458,181419,197075,6144,199677
6.29142,0.00000,195712,181518,198206,5970,197807
6.29999,0.01314,195781,181363,198056,6116,196807
6.30857,0.00000,196079,181229,197893,6051,196482
6.31714,0.00000,195752,181086,198005,6060,196830
6.32571,0.00000,195851,180955,197812,6038,196537
6.33428,0.01314,195721,181052,198020,6057,196938
6.34285,0.00000,195654,180942,197956,6087,196485
6.35142,0.00000,195850,180928,197990,6009,196936
6.35999,0.00000,195615,180910,198124,6094,196604
6.36857,0.00000,195979,181070,198028,6072,196832
6.37714,0.01314,195940,181232,198249,6094,197075
6.38571,0.00000,196262,181319,198098,6047,196881
6.39428,0.01314,196329,181497,198281,6107,197477
6.40285,0.01314,196508,181502,198241,6091,197189
6.41142,0.06856,196807,181736,198352,6041,197811
6.41999,0.06856,196690,181814,198527,6085,197634
6.42857,0.01314,197058,181960,198456,6061,197943
